question,player,stat,line,liquidity,volume,yes_won,end_date
Dean Wade: Points O/U 5.5,Dean Wade,Points,5.5,0.0,154.58400000000003,False,2026-03-20T00:00:00+00:00
Evan Mobley: Rebounds O/U 9.5,Evan Mobley,Rebounds,9.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Donovan Mitchell: Rebounds O/U 4.5,Donovan Mitchell,Rebounds,4.5,0.0,1192.389713,False,2026-03-20T00:00:00+00:00
James Harden: Rebounds O/U 4.5,James Harden,Rebounds,4.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Dean Wade: Rebounds O/U 4.5,Dean Wade,Rebounds,4.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Sam Merrill: Rebounds O/U 2.5,Sam Merrill,Rebounds,2.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
James Harden: Assists O/U 7.5,James Harden,Assists,7.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Donovan Mitchell: Assists O/U 5.5,Donovan Mitchell,Assists,5.5,0.0,1266.5528180000001,False,2026-03-20T00:00:00+00:00
Evan Mobley: Assists O/U 3.5,Evan Mobley,Assists,3.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
James Harden: Assists O/U 8.5,James Harden,Assists,8.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Norman Powell: Points O/U 21.5,Norman Powell,Points,21.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Tyler Herro: Points O/U 21.5,Tyler Herro,Points,21.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Bam Adebayo: Points O/U 19.5,Bam Adebayo,Points,19.5,0.0,2124.4100459999995,True,2026-03-20T00:00:00+00:00
Jaime Jaquez Jr.: Points O/U 12.5,Jaime Jaquez Jr.,Points,12.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Pelle Larsson: Points O/U 11.5,Pelle Larsson,Points,11.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Davion Mitchell: Points O/U 7.5,Davion Mitchell,Points,7.5,0.0,110.0,True,2026-03-20T00:00:00+00:00
Bam Adebayo: Rebounds O/U 8.5,Bam Adebayo,Rebounds,8.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Jaime Jaquez Jr.: Rebounds O/U 4.5,Jaime Jaquez Jr.,Rebounds,4.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Tyler Herro: Rebounds O/U 4.5,Tyler Herro,Rebounds,4.5,0.0,110.0,True,2026-03-20T00:00:00+00:00
Norman Powell: Rebounds O/U 3.5,Norman Powell,Rebounds,3.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Pelle Larsson: Rebounds O/U 3.5,Pelle Larsson,Rebounds,3.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Davion Mitchell: Rebounds O/U 2.5,Davion Mitchell,Rebounds,2.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Davion Mitchell: Assists O/U 5.5,Davion Mitchell,Assists,5.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Jaime Jaquez Jr.: Assists O/U 4.5,Jaime Jaquez Jr.,Assists,4.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Tyler Herro: Assists O/U 4.5,Tyler Herro,Assists,4.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Pelle Larsson: Assists O/U 3.5,Pelle Larsson,Assists,3.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Bam Adebayo: Assists O/U 2.5,Bam Adebayo,Assists,2.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Norman Powell: Assists O/U 2.5,Norman Powell,Assists,2.5,0.0,7.142856,True,2026-03-20T00:00:00+00:00
Austin Reaves: Points O/U 21.5,Austin Reaves,Points,21.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
LeBron James: Points O/U 18.5,LeBron James,Points,18.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Deandre Ayton: Points O/U 10.5,Deandre Ayton,Points,10.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Deandre Ayton: Rebounds O/U 8.5,Deandre Ayton,Rebounds,8.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
LeBron James: Assists O/U 5.5,LeBron James,Assists,5.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
LeBron James: Rebounds O/U 5.5,LeBron James,Rebounds,5.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Austin Reaves: Rebounds O/U 4.5,Austin Reaves,Rebounds,4.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Austin Reaves: Assists O/U 4.5,Austin Reaves,Assists,4.5,0.0,0.0,False,2026-03-20T00:00:00+00:00
Marcus Smart: Assists O/U 2.5,Marcus Smart,Assists,2.5,0.0,0.0,True,2026-03-20T00:00:00+00:00
Desmond Bane: Points O/U 19.5,Desmond Bane,Points,19.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
LaMelo Ball: Points O/U 19.5,LaMelo Ball,Points,19.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Brandon Miller: Points O/U 18.5,Brandon Miller,Points,18.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Kon Knueppel: Points O/U 18.5,Kon Knueppel,Points,18.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Jalen Suggs: Points O/U 14.5,Jalen Suggs,Points,14.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Miles Bridges: Points O/U 14.5,Miles Bridges,Points,14.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Coby White: Points O/U 13.5,Coby White,Points,13.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Tristan da Silva: Points O/U 11.5,Tristan da Silva,Points,11.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Wendell Carter Jr.: Points O/U 10.5,Wendell Carter Jr.,Points,10.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Paolo Banchero: Rebounds O/U 8.5,Paolo Banchero,Rebounds,8.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Wendell Carter Jr.: Rebounds O/U 7.5,Wendell Carter Jr.,Rebounds,7.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Miles Bridges: Rebounds O/U 5.5,Miles Bridges,Rebounds,5.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Brandon Miller: Rebounds O/U 5.5,Brandon Miller,Rebounds,5.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Tristan da Silva: Rebounds O/U 4.5,Tristan da Silva,Rebounds,4.5,0.0,32.408788,False,2026-03-19T23:00:00+00:00
LaMelo Ball: Rebounds O/U 4.5,LaMelo Ball,Rebounds,4.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Kon Knueppel: Rebounds O/U 4.5,Kon Knueppel,Rebounds,4.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Desmond Bane: Rebounds O/U 3.5,Desmond Bane,Rebounds,3.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Jalen Suggs: Rebounds O/U 3.5,Jalen Suggs,Rebounds,3.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
LaMelo Ball: Assists O/U 6.5,LaMelo Ball,Assists,6.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Paolo Banchero: Assists O/U 5.5,Paolo Banchero,Assists,5.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Jalen Suggs: Assists O/U 5.5,Jalen Suggs,Assists,5.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Desmond Bane: Assists O/U 4.5,Desmond Bane,Assists,4.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Brandon Miller: Assists O/U 3.5,Brandon Miller,Assists,3.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Coby White: Assists O/U 3.5,Coby White,Assists,3.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Jevon Carter: Assists O/U 2.5,Jevon Carter,Assists,2.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Miles Bridges: Assists O/U 2.5,Miles Bridges,Assists,2.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Kon Knueppel: Assists O/U 2.5,Kon Knueppel,Assists,2.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Paolo Banchero: Points O/U 23.5,Paolo Banchero,Points,23.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Daniss Jenkins: Assists O/U 6.5,Daniss Jenkins,Assists,6.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Marcus Sasser: Assists O/U 3.5,Marcus Sasser,Assists,3.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Caris LeVert: Assists O/U 3.5,Caris LeVert,Assists,3.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Jalen Duren: Points O/U 22.5,Jalen Duren,Points,22.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Jalen Duren: Rebounds O/U 11.5,Jalen Duren,Rebounds,11.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Justin Champagnie: Rebounds O/U 6.5,Justin Champagnie,Rebounds,6.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Daniss Jenkins: Rebounds O/U 3.5,Daniss Jenkins,Rebounds,3.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Bub Carrington: Rebounds O/U 3.5,Bub Carrington,Rebounds,3.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Bub Carrington: Assists O/U 4.5,Bub Carrington,Assists,4.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Ausar Thompson: Assists O/U 3.5,Ausar Thompson,Assists,3.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Tobias Harris: Rebounds O/U 5.5,Tobias Harris,Rebounds,5.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Daniss Jenkins: Assists O/U 5.5,Daniss Jenkins,Assists,5.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Jalen Duren: Points O/U 23.5,Jalen Duren,Points,23.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Will Riley: Points O/U 14.5,Will Riley,Points,14.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Tobias Harris: Points O/U 13.5,Tobias Harris,Points,13.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Alexandre Sarr: Points O/U 12.5,Alexandre Sarr,Points,12.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Bilal Coulibaly: Points O/U 12.5,Bilal Coulibaly,Points,12.5,0.0,1967.0503519999997,False,2026-03-19T23:00:00+00:00
Tre Johnson: Points O/U 12.5,Tre Johnson,Points,12.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Duncan Robinson: Points O/U 11.5,Duncan Robinson,Points,11.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Ausar Thompson: Points O/U 10.5,Ausar Thompson,Points,10.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Marcus Sasser: Points O/U 10.5,Marcus Sasser,Points,10.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Ausar Thompson: Rebounds O/U 6.5,Ausar Thompson,Rebounds,6.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Alexandre Sarr: Rebounds O/U 5.5,Alexandre Sarr,Rebounds,5.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Tobias Harris: Rebounds O/U 4.5,Tobias Harris,Rebounds,4.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Bilal Coulibaly: Rebounds O/U 4.5,Bilal Coulibaly,Rebounds,4.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Will Riley: Rebounds O/U 4.5,Will Riley,Rebounds,4.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Will Riley: Assists O/U 2.5,Will Riley,Assists,2.5,0.0,0.0,False,2026-03-19T23:00:00+00:00
Tobias Harris: Assists O/U 2.5,Tobias Harris,Assists,2.5,0.0,0.0,True,2026-03-19T23:00:00+00:00
Kevin Durant: Points O/U 24.5,Kevin Durant,Points,24.5,0.0,1147.2631549999999,False,2026-03-19T01:30:00+00:00
Austin Reaves: Points O/U 19.5,Austin Reaves,Points,19.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Amen Thompson: Points O/U 18.5,Amen Thompson,Points,18.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
LeBron James: Points O/U 17.5,LeBron James,Points,17.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Jabari Smith Jr.: Points O/U 14.5,Jabari Smith Jr.,Points,14.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Reed Sheppard: Points O/U 13.5,Reed Sheppard,Points,13.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Tari Eason: Points O/U 9.5,Tari Eason,Points,9.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Marcus Smart: Points O/U 8.5,Marcus Smart,Points,8.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Deandre Ayton: Rebounds O/U 7.5,Deandre Ayton,Rebounds,7.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Jabari Smith Jr.: Rebounds O/U 6.5,Jabari Smith Jr.,Rebounds,6.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Amen Thompson: Rebounds O/U 6.5,Amen Thompson,Rebounds,6.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Kevin Durant: Rebounds O/U 5.5,Kevin Durant,Rebounds,5.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Tari Eason: Rebounds O/U 5.5,Tari Eason,Rebounds,5.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
LeBron James: Rebounds O/U 4.5,LeBron James,Rebounds,4.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Austin Reaves: Rebounds O/U 4.5,Austin Reaves,Rebounds,4.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Reed Sheppard: Rebounds O/U 2.5,Reed Sheppard,Rebounds,2.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
LeBron James: Assists O/U 5.5,LeBron James,Assists,5.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Amen Thompson: Assists O/U 5.5,Amen Thompson,Assists,5.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Kevin Durant: Assists O/U 4.5,Kevin Durant,Assists,4.5,0.0,216.572388,False,2026-03-19T01:30:00+00:00
Austin Reaves: Assists O/U 4.5,Austin Reaves,Assists,4.5,0.0,0.0,True,2026-03-19T01:30:00+00:00
Reed Sheppard: Assists O/U 3.5,Reed Sheppard,Assists,3.5,0.0,0.0,False,2026-03-19T01:30:00+00:00
Jalen Johnson: Points O/U 23.5,Jalen Johnson,Points,23.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Nickeil Alexander-Walker: Points O/U 19.5,Nickeil Alexander-Walker,Points,19.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
CJ McCollum: Points O/U 17.5,CJ McCollum,Points,17.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Onyeka Okongwu: Points O/U 13.5,Onyeka Okongwu,Points,13.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Dyson Daniels: Points O/U 11.5,Dyson Daniels,Points,11.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Jonathan Kuminga: Points O/U 10.5,Jonathan Kuminga,Points,10.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Jock Landale: Points O/U 8.5,Jock Landale,Points,8.5,0.0,302.32,False,2026-03-19T00:30:00+00:00
Zaccharie Risacher: Points O/U 7.5,Zaccharie Risacher,Points,7.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Jalen Johnson: Rebounds O/U 10.5,Jalen Johnson,Rebounds,10.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Onyeka Okongwu: Rebounds O/U 7.5,Onyeka Okongwu,Rebounds,7.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Dyson Daniels: Rebounds O/U 6.5,Dyson Daniels,Rebounds,6.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Jonathan Kuminga: Rebounds O/U 5.5,Jonathan Kuminga,Rebounds,5.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Jock Landale: Rebounds O/U 4.5,Jock Landale,Rebounds,4.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
CJ McCollum: Rebounds O/U 3.5,CJ McCollum,Rebounds,3.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Nickeil Alexander-Walker: Rebounds O/U 3.5,Nickeil Alexander-Walker,Rebounds,3.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Jalen Johnson: Assists O/U 8.5,Jalen Johnson,Assists,8.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Dyson Daniels: Assists O/U 5.5,Dyson Daniels,Assists,5.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
CJ McCollum: Assists O/U 3.5,CJ McCollum,Assists,3.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Nickeil Alexander-Walker: Assists O/U 3.5,Nickeil Alexander-Walker,Assists,3.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Onyeka Okongwu: Assists O/U 2.5,Onyeka Okongwu,Assists,2.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Jalen Johnson: Assists O/U 7.5,Jalen Johnson,Assists,7.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Cooper Flagg: Assists O/U 4.5,Cooper Flagg,Assists,4.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Khris Middleton: Assists O/U 2.5,Khris Middleton,Assists,2.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Cooper Flagg: Points O/U 21.5,Cooper Flagg,Points,21.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Naji Marshall: Points O/U 16.5,Naji Marshall,Points,16.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Daniel Gafford: Rebounds O/U 7.5,Daniel Gafford,Rebounds,7.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Cooper Flagg: Rebounds O/U 6.5,Cooper Flagg,Rebounds,6.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
P.J. Washington: Rebounds O/U 6.5,P.J. Washington,Rebounds,6.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Cooper Flagg: Assists O/U 5.5,Cooper Flagg,Assists,5.5,0.0,0.0,False,2026-03-19T00:30:00+00:00
Naji Marshall: Assists O/U 3.5,Naji Marshall,Assists,3.5,0.0,0.0,True,2026-03-19T00:30:00+00:00
Ayo Dosunmu: Assists O/U 4.5,Ayo Dosunmu,Assists,4.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Julius Randle: Points O/U 24.5,Julius Randle,Points,24.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Brice Sensabaugh: Points O/U 22.5,Brice Sensabaugh,Points,22.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Ayo Dosunmu: Points O/U 18.5,Ayo Dosunmu,Points,18.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Jaden McDaniels: Points O/U 16.5,Jaden McDaniels,Points,16.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Isaiah Collier: Points O/U 16.5,Isaiah Collier,Points,16.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Ace Bailey: Points O/U 16.5,Ace Bailey,Points,16.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Naz Reid: Points O/U 15.5,Naz Reid,Points,15.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Donte DiVincenzo: Points O/U 14.5,Donte DiVincenzo,Points,14.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Cody Williams: Points O/U 13.5,Cody Williams,Points,13.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Kyle Filipowski: Points O/U 13.5,Kyle Filipowski,Points,13.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Rudy Gobert: Rebounds O/U 12.5,Rudy Gobert,Rebounds,12.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Julius Randle: Rebounds O/U 7.5,Julius Randle,Rebounds,7.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Kyle Filipowski: Rebounds O/U 7.5,Kyle Filipowski,Rebounds,7.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Naz Reid: Rebounds O/U 5.5,Naz Reid,Rebounds,5.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Jaden McDaniels: Rebounds O/U 4.5,Jaden McDaniels,Rebounds,4.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Donte DiVincenzo: Rebounds O/U 4.5,Donte DiVincenzo,Rebounds,4.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Cody Williams: Rebounds O/U 4.5,Cody Williams,Rebounds,4.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Ace Bailey: Rebounds O/U 4.5,Ace Bailey,Rebounds,4.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Ayo Dosunmu: Rebounds O/U 3.5,Ayo Dosunmu,Rebounds,3.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Brice Sensabaugh: Rebounds O/U 3.5,Brice Sensabaugh,Rebounds,3.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Isaiah Collier: Assists O/U 7.5,Isaiah Collier,Assists,7.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Julius Randle: Assists O/U 4.5,Julius Randle,Assists,4.5,0.0,175.0,True,2026-03-19T00:00:00+00:00
Donte DiVincenzo: Assists O/U 4.5,Donte DiVincenzo,Assists,4.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Ayo Dosunmu: Assists O/U 3.5,Ayo Dosunmu,Assists,3.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Cody Williams: Assists O/U 3.5,Cody Williams,Assists,3.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Jaden McDaniels: Assists O/U 2.5,Jaden McDaniels,Assists,2.5,0.0,259.22,True,2026-03-19T00:00:00+00:00
Naz Reid: Assists O/U 2.5,Naz Reid,Assists,2.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Kyle Filipowski: Assists O/U 2.5,Kyle Filipowski,Assists,2.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Brice Sensabaugh: Assists O/U 1.5,Brice Sensabaugh,Assists,1.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Dejounte Murray: Assists O/U 6.5,Dejounte Murray,Assists,6.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Darius Garland: Rebounds O/U 2.5,Darius Garland,Rebounds,2.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Darius Garland: Assists O/U 7.5,Darius Garland,Assists,7.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Dejounte Murray: Assists O/U 5.5,Dejounte Murray,Assists,5.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Kawhi Leonard: Assists O/U 4.5,Kawhi Leonard,Assists,4.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Trey Murphy III: Assists O/U 4.5,Trey Murphy III,Assists,4.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Kris Dunn: Assists O/U 4.5,Kris Dunn,Assists,4.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Zion Williamson: Assists O/U 3.5,Zion Williamson,Assists,3.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Herbert Jones: Assists O/U 2.5,Herbert Jones,Assists,2.5,0.0,296.60156700000005,True,2026-03-19T00:00:00+00:00
Saddiq Bey: Assists O/U 2.5,Saddiq Bey,Assists,2.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Kawhi Leonard: Points O/U 28.5,Kawhi Leonard,Points,28.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Zion Williamson: Points O/U 21.5,Zion Williamson,Points,21.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Darius Garland: Points O/U 20.5,Darius Garland,Points,20.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Trey Murphy III: Points O/U 20.5,Trey Murphy III,Points,20.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Dejounte Murray: Points O/U 17.5,Dejounte Murray,Points,17.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Saddiq Bey: Points O/U 17.5,Saddiq Bey,Points,17.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
John Collins: Points O/U 13.5,John Collins,Points,13.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Derrick Jones Jr.: Points O/U 12.5,Derrick Jones Jr.,Points,12.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Herbert Jones: Points O/U 9.5,Herbert Jones,Points,9.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Brook Lopez: Points O/U 8.5,Brook Lopez,Points,8.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Kawhi Leonard: Rebounds O/U 6.5,Kawhi Leonard,Rebounds,6.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Zion Williamson: Rebounds O/U 5.5,Zion Williamson,Rebounds,5.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Dejounte Murray: Rebounds O/U 5.5,Dejounte Murray,Rebounds,5.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Saddiq Bey: Rebounds O/U 5.5,Saddiq Bey,Rebounds,5.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Brook Lopez: Rebounds O/U 3.5,Brook Lopez,Rebounds,3.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Kris Dunn: Rebounds O/U 3.5,Kris Dunn,Rebounds,3.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
John Collins: Rebounds O/U 5.5,John Collins,Rebounds,5.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Trey Murphy III: Rebounds O/U 4.5,Trey Murphy III,Rebounds,4.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Herbert Jones: Rebounds O/U 3.5,Herbert Jones,Rebounds,3.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Jeremiah Fears: Assists O/U 3.5,Jeremiah Fears,Assists,3.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Brandon Ingram: Points O/U 23.5,Brandon Ingram,Points,23.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
RJ Barrett: Points O/U 21.5,RJ Barrett,Points,21.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Matas Buzelis: Points O/U 20.5,Matas Buzelis,Points,20.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Josh Giddey: Points O/U 19.5,Josh Giddey,Points,19.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Immanuel Quickley: Points O/U 17.5,Immanuel Quickley,Points,17.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Scottie Barnes: Points O/U 16.5,Scottie Barnes,Points,16.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Jalen Smith: Points O/U 12.5,Jalen Smith,Points,12.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Jakob Poeltl: Points O/U 11.5,Jakob Poeltl,Points,11.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Leonard Miller: Points O/U 11.5,Leonard Miller,Points,11.5,0.0,0.0,True,2026-03-19T00:00:00+00:00
Josh Giddey: Rebounds O/U 9.5,Josh Giddey,Rebounds,9.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Jakob Poeltl: Rebounds O/U 8.5,Jakob Poeltl,Rebounds,8.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
Scottie Barnes: Rebounds O/U 7.5,Scottie Barnes,Rebounds,7.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
RJ Barrett: Rebounds O/U 6.5,RJ Barrett,Rebounds,6.5,0.0,0.0,False,2026-03-19T00:00:00+00:00
